id,-2,,-1,0,1,,max,,区间,含义,
6970,0.002771627,,0.000354653,0.078076944,0.9187968,,0.9187968,,,,
6971,0.9602556,,0.000612046,0.010939164,0.028193096,,0.028193096,,,,
6972,0.97618246,,0.001019278,0.01077097,0.01202731,,0.01202731,,,,
6973,0.00086105,,0.9962153,0.002614814,0.0003089,,0.9962153,,,,
6974,0.002918708,,5.06E-05,0.000529756,0.99650085,,0.99650085,,,,
6975,0.07771591,,0.000205423,0.010535285,0.9115434,,0.9115434,,,,
6976,0.95567214,,0.000297178,0.012626625,0.031404,,0.031404,,,,
6977,0.9870841,,0.000536546,0.006829954,0.005549384,,0.006829954,,,,
6978,0.002532839,,7.05E-05,0.000867589,0.99652916,,0.99652916,,,,
6979,0.9750323,,0.000422484,0.01148533,0.013059836,,0.013059836,,,,
6980,0.003360532,,0.006691865,0.9711475,0.01880012,,0.9711475,,,,
6981,0.89095116,,0.000292454,0.015353107,0.09340327,,0.09340327,,,,
6982,0.98134834,,0.001271975,0.006727103,0.010652506,,0.010652506,,,,
6983,0.98279554,,0.000706038,0.009104901,0.007393586,,0.009104901,,,,
6984,0.9868411,,0.000511873,0.005970386,0.006676654,,0.006676654,,,,
6985,0.7990239,,0.000270623,0.021881355,0.1788241,,0.1788241,,,,
6986,0.7990239,,0.000270623,0.021881355,0.1788241,,0.1788241,,,,
6987,0.002521056,,3.13E-05,0.000486864,0.9969607,,0.9969607,,,,
6988,0.973912,,0.000718577,0.012289042,0.013080375,,0.013080375,,,,
6989,0.61952347,,0.000323011,0.015232255,0.3649213,,0.3649213,,,,
6990,0.004146134,,9.47E-05,0.002291774,0.9934674,,0.9934674,,,,
6991,0.9723495,,0.000400801,0.010582667,0.016667007,,0.016667007,,,,
6992,0.9644122,,0.000277426,0.00809869,0.02721172,,0.02721172,,,,
6993,0.002139552,,0.002038518,0.18598573,0.8098362,,0.8098362,,,,
6994,0.018798022,,0.000259632,0.014453883,0.9664885,,0.9664885,,,,
6995,0.9130051,,0.034044802,0.027770879,0.025179157,,0.034044802,,,,
6996,0.001734777,,4.06E-05,0.001243091,0.99698156,,0.99698156,,,,
6997,0.9579445,,0.000933139,0.02500249,0.016119944,,0.02500249,,,,
6998,0.003035612,,7.01E-05,0.000877623,0.9960167,,0.9960167,,,,
6999,0.97126037,,0.000331991,0.010961141,0.017446503,,0.017446503,,,,
7000,0.98397887,,0.000544345,0.007826692,0.007650073,,0.007826692,,,,
7001,0.002314906,,0.000462131,0.03247027,0.9647526,,0.9647526,,,,
7002,0.9836369,,0.000359215,0.006338753,0.009665232,,0.009665232,,,,
7003,0.06353274,,0.62612915,0.29939854,0.01093955,,0.62612915,,,,
7004,0.98066103,,0.000438806,0.009176108,0.009723921,,0.009723921,,,,
7005,0.96896935,,0.000882387,0.013836806,0.016311424,,0.016311424,,,,
7006,0.9881649,,0.001571764,0.006610472,0.003652845,,0.006610472,,,,
7007,0.9615125,,0.000559053,0.017998617,0.019929944,,0.019929944,,,,
7008,0.00095171,,0.99464464,0.004049702,0.000353935,,0.99464464,,,,
7009,0.9852646,,0.003123592,0.005849221,0.0057626,,0.005849221,,,,
7010,0.97939324,,0.000356734,0.00850471,0.011745311,,0.011745311,,,,
7011,0.001180721,,0.9824134,0.015556886,0.000848995,,0.9824134,,,,
7012,0.97474086,,0.00054679,0.011115685,0.013596602,,0.013596602,,,,
7013,0.005904603,,8.30E-05,0.003173382,0.99083906,,0.99083906,,,,
7014,0.002575632,,9.56E-05,0.002536447,0.9947923,,0.9947923,,,,
7015,0.9773352,,0.000248786,0.008365855,0.014050185,,0.014050185,,,,
7016,0.002891051,,9.61E-05,0.003121632,0.99389124,,0.99389124,,,,
7017,0.00219247,,8.40E-05,0.003306109,0.9944174,,0.9944174,,,,
7018,0.9890648,,0.000343474,0.005819613,0.004772073,,0.005819613,,,,
7019,0.97829974,,0.000322913,0.006815676,0.0145617,,0.0145617,,,,
7020,0.004634675,,8.76E-05,0.003132494,0.99214524,,0.99214524,,,,
7021,0.9864781,,0.000490126,0.006652598,0.006379153,,0.006652598,,,,
7022,0.9861435,,0.00058716,0.006555898,0.006713416,,0.006713416,,,,
7023,0.96605396,,0.000924264,0.012936281,0.020085402,,0.020085402,,,,
7024,0.002395298,,9.39E-05,0.002044895,0.9954659,,0.9954659,,,,
7025,0.98363805,,0.000281553,0.00665105,0.009429323,,0.009429323,,,,
7026,0.93790215,,0.000224968,0.008424773,0.053448178,,0.053448178,,,,
7027,0.9330542,,0.002893328,0.045437567,0.018614922,,0.045437567,,,,
7028,0.97975975,,0.000927546,0.011201805,0.008110792,,0.011201805,,,,
7029,0.97928214,,0.000293579,0.007263913,0.013160324,,0.013160324,,,,
7030,0.97329944,,0.000354277,0.008061529,0.018284768,,0.018284768,,,,
7031,0.98838264,,0.001495176,0.006457199,0.00366502,,0.006457199,,,,
7032,0.000727587,,0.99468046,0.00423967,0.000352331,,0.99468046,,,,
7033,0.98168486,,0.000790513,0.010653303,0.006871333,,0.010653303,,,,
7034,0.9846943,,0.000409193,0.009310441,0.005586051,,0.009310441,,,,
7035,0.006329858,,4.22E-05,0.001000964,0.99262697,,0.99262697,,,,
7036,0.007155344,,4.75E-05,0.001567263,0.9912299,,0.9912299,,,,
7037,0.002947128,,0.001353998,0.24584888,0.74985003,,0.74985003,,,,
7038,0.006064456,,6.20E-05,0.000904378,0.9929691,,0.9929691,,,,
7039,0.004545837,,7.31E-05,0.001310393,0.9940707,,0.9940707,,,,
7040,0.085743584,,0.56045,0.34066898,0.013137414,,0.56045,,,,
7041,0.9891025,,0.000348446,0.005572516,0.004976515,,0.005572516,,,,
7042,0.003112657,,5.30E-05,0.001140636,0.9956937,,0.9956937,,,,
7043,0.9906517,,0.003165725,0.003666995,0.002515486,,0.003666995,,,,
7044,0.9675397,,0.00136821,0.015993383,0.015098774,,0.015993383,,,,
7045,0.9314513,,0.001523002,0.050921287,0.01610439,,0.050921287,,,,
7046,0.97837925,,0.000328749,0.008817724,0.01247428,,0.01247428,,,,
7047,0.97791356,,0.000619128,0.011997053,0.009470207,,0.011997053,,,,
7048,0.982393,,0.001097607,0.009344253,0.007165204,,0.009344253,,,,
7049,0.98724306,,0.000399798,0.005976609,0.006380558,,0.006380558,,,,
7050,0.0014291,,0.00029983,0.022055214,0.97621584,,0.97621584,,,,
7051,0.98737,,0.001667052,0.006477893,0.004484978,,0.006477893,,,,
7052,0.9816358,,0.000378657,0.006791987,0.011193545,,0.011193545,,,,
7053,0.97875196,,0.000428151,0.011609832,0.009209969,,0.011609832,,,,
7054,0.001979419,,8.65E-05,0.001401085,0.99653304,,0.99653304,,,,
7055,0.9889382,,0.000419984,0.006401692,0.004240213,,0.006401692,,,,
7056,0.9823298,,0.00047313,0.008313796,0.008883391,,0.008883391,,,,
7057,0.004291631,,5.22E-05,0.000805551,0.9948507,,0.9948507,,,,
7058,0.050244715,,0.057624556,0.8678301,0.024300627,,0.8678301,,,,
7059,0.20155571,,0.14275102,0.6431862,0.012507084,,0.6431862,,,,
7060,0.94405955,,0.002527987,0.04839278,0.005019656,,0.04839278,,,,
7061,0.002733439,,7.85E-05,0.001116463,0.9960716,,0.9960716,,,,
7062,0.95926213,,0.000335642,0.008398033,0.032004267,,0.032004267,,,,
7063,0.96602696,,0.000254413,0.009488572,0.024230044,,0.024230044,,,,
7064,0.00382341,,4.48E-05,0.00078889,0.99534285,,0.99534285,,,,
7065,0.96718854,,0.000610431,0.014724997,0.017476022,,0.017476022,,,,
7066,0.9769373,,0.000392893,0.008495337,0.014174466,,0.014174466,,,,
7067,0.94087464,,0.000889455,0.024830427,0.03340552,,0.03340552,,,,
7068,0.9629907,,0.000212707,0.008379607,0.028417014,,0.028417014,,,,
7069,0.00083889,,0.977821,0.020522915,0.000817211,,0.977821,,,,
7070,0.9782402,,0.006556147,0.010570864,0.004632824,,0.010570864,,,,
7071,0.9776339,,0.000365062,0.009820013,0.012181054,,0.012181054,,,,
7072,0.921565,,0.000706366,0.0308733,0.046855323,,0.046855323,,,,
7073,0.001849485,,5.26E-05,0.00154448,0.9965534,,0.9965534,,,,
7074,0.002599515,,5.66E-05,0.001155663,0.99618834,,0.99618834,,,,
7075,0.002686479,,6.70E-05,0.001297262,0.99594927,,0.99594927,,,,
7076,0.003550618,,9.90E-05,0.002656618,0.99369365,,0.99369365,,,,
7077,0.004896075,,9.78E-05,0.001839206,0.99316686,,0.99316686,,,,
7078,0.002887641,,4.33E-05,0.000877533,0.9961915,,0.9961915,,,,
7079,0.002747959,,9.70E-05,0.003700543,0.99345446,,0.99345446,,,,
7080,0.002747959,,9.70E-05,0.003700543,0.99345446,,0.99345446,,,,
7081,0.9803309,,0.000236899,0.007351545,0.012080743,,0.012080743,,,,
7082,0.98463976,,0.000242589,0.004874264,0.01024333,,0.01024333,,,,
7083,0.9821775,,0.000622831,0.009168784,0.008030906,,0.009168784,,,,
7084,0.9835058,,0.000810227,0.00935456,0.006329386,,0.00935456,,,,
7085,0.913239,,0.001494409,0.01941126,0.06585537,,0.06585537,,,,
7086,0.984192,,0.000319033,0.007564326,0.007924689,,0.007924689,,,,
7087,0.002360453,,3.22E-05,0.001620791,0.9959865,,0.9959865,,,,
7088,0.9771953,,0.000586542,0.011932681,0.010285477,,0.011932681,,,,
7089,0.9859759,,0.001056149,0.007010828,0.00595713,,0.007010828,,,,
7090,0.007054131,,0.97444725,0.017029298,0.001469335,,0.97444725,,,,
7091,0.9837885,,0.000816251,0.007642941,0.007752314,,0.007752314,,,,
7092,0.9854106,,0.000685056,0.008030607,0.005873788,,0.008030607,,,,
7093,0.97607636,,0.000307379,0.009014157,0.014602045,,0.014602045,,,,
7094,0.96828103,,0.00024431,0.010528408,0.020946123,,0.020946123,,,,
7095,0.98136204,,0.000251652,0.009473,0.008913337,,0.009473,,,,
7096,0.9858965,,0.00062819,0.00913603,0.004339252,,0.00913603,,,,
7097,0.9731439,,0.002267117,0.018298293,0.006290724,,0.018298293,,,,
7098,0.9806559,,0.000237492,0.007142542,0.011964055,,0.011964055,,,,
7099,0.9853522,,0.000380246,0.007259609,0.007007881,,0.007259609,,,,
7100,0.003044853,,5.55E-05,0.001075717,0.995824,,0.995824,,,,
7101,0.45008293,,0.03044051,0.4880506,0.03142591,,0.4880506,,,,
7102,0.002843991,,0.000320231,0.053093705,0.94374204,,0.94374204,,,,
7103,0.8980879,,0.000524208,0.012552381,0.08883557,,0.08883557,,,,
7104,0.8224505,,0.000584107,0.051456578,0.12550871,,0.12550871,,,,
7105,0.98192054,,0.000443376,0.007828232,0.009807886,,0.009807886,,,,
7106,0.9837731,,0.000346272,0.007575282,0.008305207,,0.008305207,,,,
7107,0.004809623,,0.000130308,0.00578752,0.9892725,,0.9892725,,,,
7108,0.9889627,,0.00083803,0.005795162,0.004404109,,0.005795162,,,,
7109,0.96755356,,0.000800268,0.013000871,0.018645374,,0.018645374,,,,
7110,0.91383654,,0.013830044,0.030007308,0.042326123,,0.042326123,,,,
7111,0.96804374,,0.000523243,0.020568803,0.010864263,,0.020568803,,,,
7112,0.9861443,,0.000314394,0.005848353,0.007692949,,0.007692949,,,,
7113,0.988408,,0.000394114,0.006232075,0.004965759,,0.006232075,,,,
7114,0.00221348,,6.19E-05,0.000908435,0.9968162,,0.9968162,,,,
7115,0.9785926,,0.000509789,0.010245586,0.010652046,,0.010652046,,,,
7116,0.9889164,,0.000735905,0.00518983,0.005157935,,0.00518983,,,,
7117,0.970988,,0.000308366,0.01227092,0.016432691,,0.016432691,,,,
7118,0.9792387,,0.000496174,0.009630255,0.01063499,,0.01063499,,,,
7119,0.97953415,,0.000352233,0.009586325,0.010527313,,0.010527313,,,,
7120,0.9164836,,0.000299779,0.011447029,0.0717696,,0.0717696,,,,
7121,0.9851408,,0.000275868,0.008357286,0.00622604,,0.008357286,,,,
7122,0.9810384,,0.00045475,0.009316828,0.009190111,,0.009316828,,,,
7123,0.77556133,,0.00132671,0.028372938,0.19473895,,0.19473895,,,,
7124,0.8934809,,0.000495413,0.017122166,0.08890151,,0.08890151,,,,
7125,0.934356,,0.000355642,0.013096022,0.052192304,,0.052192304,,,,
7126,0.98680407,,0.000651645,0.006741585,0.005802798,,0.006741585,,,,
7127,0.9577567,,0.000560503,0.011936811,0.029745994,,0.029745994,,,,
7128,0.985523,,0.000306162,0.008207031,0.005963787,,0.008207031,,,,
7129,0.9894583,,0.000282278,0.006056512,0.00420283,,0.006056512,,,,
7130,0.9904019,,0.000325297,0.004928666,0.004344125,,0.004928666,,,,
7131,0.98482496,,0.000518414,0.00821132,0.006445254,,0.00821132,,,,
7132,0.9779196,,0.000841092,0.013051835,0.008187501,,0.013051835,,,,
7133,0.9805988,,0.000531626,0.010185412,0.008684144,,0.010185412,,,,
7134,0.98436743,,0.000611273,0.010369074,0.004652198,,0.010369074,,,,
7135,0.9709682,,0.000575973,0.013060791,0.015395082,,0.015395082,,,,
7136,0.003607384,,4.80E-05,0.001289517,0.9950551,,0.9950551,,,,
7137,0.932266,,0.022254324,0.033936754,0.011542884,,0.033936754,,,,
7138,0.98395187,,0.000229696,0.006473748,0.00934472,,0.00934472,,,,
7139,0.9622837,,0.001893682,0.019956067,0.015866615,,0.019956067,,,,
7140,0.96007466,,0.000386199,0.008805755,0.030733492,,0.030733492,,,,
7141,0.9810253,,0.001315533,0.011312381,0.006346724,,0.011312381,,,,
7142,0.97798425,,0.000481121,0.010723333,0.010811334,,0.010811334,,,,
7143,0.96859086,,0.001563049,0.019784786,0.010061315,,0.019784786,,,,
7144,0.98408186,,0.000890756,0.00845532,0.006572089,,0.00845532,,,,
7145,0.97909385,,0.000229641,0.01104747,0.009629105,,0.01104747,,,,
7146,0.9658508,,0.001121591,0.014253658,0.018774051,,0.018774051,,,,
7147,0.974649,,0.000364771,0.009422756,0.015563421,,0.015563421,,,,
7148,0.97122955,,0.000900712,0.014996059,0.01287358,,0.014996059,,,,
7149,0.003535778,,0.000161355,0.017638724,0.97866416,,0.97866416,,,,
7150,0.9887481,,0.000689264,0.007647214,0.002915348,,0.007647214,,,,
7151,0.59362775,,0.003182573,0.28235948,0.12083026,,0.28235948,,,,
7152,0.9672609,,0.000338073,0.008510236,0.023890797,,0.023890797,,,,
7153,0.98729414,,0.000403088,0.008072516,0.004230194,,0.008072516,,,,
7154,0.9667463,,0.000877159,0.0117138,0.020662805,,0.020662805,,,,
7155,0.9853984,,0.000837843,0.009409531,0.004354257,,0.009409531,,,,
7156,0.97641957,,0.000440607,0.009770003,0.013369869,,0.013369869,,,,
7157,0.003891823,,5.72E-05,0.000895149,0.9951558,,0.9951558,,,,
7158,0.003189687,,8.19E-05,0.001842878,0.9948855,,0.9948855,,,,
7159,0.002108712,,7.33E-05,0.001808772,0.99600923,,0.99600923,,,,
7160,0.9635618,,0.001416841,0.024744833,0.010276551,,0.024744833,,,,
7161,0.97243595,,0.000414831,0.008696719,0.018452544,,0.018452544,,,,
7162,0.002627723,,0.000271497,0.025301345,0.9717995,,0.9717995,,,,
7163,0.9507055,,0.001898882,0.04043362,0.006961933,,0.04043362,,,,
7164,0.7526037,,0.09474552,0.07126514,0.08138574,,0.09474552,,,,
7165,0.97081673,,0.000487084,0.014767259,0.013928858,,0.014767259,,,,
7166,0.98584104,,0.000425342,0.007672156,0.006061476,,0.007672156,,,,
7167,0.987751,,0.00051775,0.007254354,0.00447686,,0.007254354,,,,
7168,0.0021695,,5.16E-05,0.000822176,0.9969567,,0.9969567,,,,
7169,0.98467165,,0.000211351,0.008572833,0.006544037,,0.008572833,,,,
7170,0.9545615,,0.022255462,0.015968563,0.007214573,,0.022255462,,,,
7171,0.97154635,,0.000502084,0.012500541,0.015451073,,0.015451073,,,,
7172,0.9904365,,0.000329858,0.00487949,0.004354103,,0.00487949,,,,
7173,0.001876432,,0.000240971,0.021637885,0.9762447,,0.9762447,,,,
7174,0.980717,,0.000730795,0.008617824,0.009934357,,0.009934357,,,,
7175,0.973196,,0.000459728,0.01072136,0.015622853,,0.015622853,,,,
7176,0.004492483,,0.006186577,0.11017738,0.8791436,,0.8791436,,,,
7177,0.047277424,,0.000146362,0.007662589,0.94491357,,0.94491357,,,,
7178,0.927837,,0.032546822,0.032598417,0.007017678,,0.032598417,,,,
7179,0.97785175,,0.0003621,0.009012001,0.012774156,,0.012774156,,,,
7180,0.983895,,0.000339411,0.008197225,0.007568349,,0.008197225,,,,
7181,0.9817806,,0.000926287,0.008557147,0.008736027,,0.008736027,,,,
7182,0.9862816,,0.00058319,0.007798317,0.005336936,,0.007798317,,,,
7183,0.008168168,,0.000538675,0.01432364,0.9769695,,0.9769695,,,,
7184,0.96344626,,0.000757425,0.017972304,0.017823998,,0.017972304,,,,
7185,0.96979403,,0.001308034,0.018905273,0.009992655,,0.018905273,,,,
7186,0.001600976,,3.70E-05,0.001160172,0.9972018,,0.9972018,,,,
7187,0.9784234,,0.000399558,0.009068275,0.012108665,,0.012108665,,,,
7188,0.9856581,,0.002460888,0.007780176,0.004100784,,0.007780176,,,,
7189,0.9777835,,0.000627157,0.011627888,0.009961413,,0.011627888,,,,
7190,0.88363856,,0.07059284,0.033661038,0.012107561,,0.07059284,,,,
7191,0.000258611,,0.9971662,0.002280288,0.000294799,,0.9971662,,,,
7192,0.97738296,,0.000467667,0.011952457,0.010196901,,0.011952457,,,,
7193,0.9885638,,0.000284099,0.005845696,0.005306391,,0.005845696,,,,
7194,0.9756867,,0.000209585,0.007253855,0.016849803,,0.016849803,,,,
7195,0.71774054,,0.000736347,0.01726954,0.26425365,,0.26425365,,,,
7196,0.9785624,,0.000464643,0.009985334,0.010987645,,0.010987645,,,,
7197,0.8365536,,0.010494864,0.03936825,0.1135833,,0.1135833,,,,
7198,0.9827843,,0.000924267,0.012216223,0.004075254,,0.012216223,,,,
7199,0.905033,,0.000206123,0.010654085,0.08410677,,0.08410677,,,,
7200,0.9779804,,0.000859672,0.013207817,0.007952129,,0.013207817,,,,
7201,0.9712352,,0.000866385,0.016471915,0.011426542,,0.016471915,,,,
7202,0.0609934,,0.10015937,0.7693111,0.06953616,,0.7693111,,,,
7203,0.003811986,,6.00E-05,0.001711305,0.9944167,,0.9944167,,,,
7204,0.98284113,,0.000303306,0.007834947,0.009020571,,0.009020571,,,,
7205,0.003227187,,9.98E-05,0.002762542,0.99391043,,0.99391043,,,,
7206,0.002193627,,6.84E-05,0.001096006,0.996642,,0.996642,,,,
7207,0.95648074,,0.000263154,0.012318699,0.03093742,,0.03093742,,,,
7208,0.95648074,,0.000263154,0.012318699,0.03093742,,0.03093742,,,,
7209,0.95714843,,0.00064984,0.011330362,0.030871367,,0.030871367,,,,
7210,0.97728866,,0.000277964,0.009070339,0.013363017,,0.013363017,,,,
7211,0.9810659,,0.000412156,0.008960872,0.009561093,,0.009561093,,,,
7212,0.9657935,,0.000719952,0.015820805,0.01766575,,0.01766575,,,,
7213,0.9592781,,0.000450117,0.01162886,0.028642878,,0.028642878,,,,
7214,0.9930709,,0.000222329,0.003719581,0.002987193,,0.003719581,,,,
7215,0.021939153,,0.014682128,0.4500641,0.51331466,,0.51331466,,,,
7216,0.9691282,,0.000290995,0.010898154,0.019682653,,0.019682653,,,,
7217,0.98498046,,0.000322702,0.006481115,0.008215699,,0.008215699,,,,
7218,0.004719008,,0.007363002,0.36479017,0.6231278,,0.6231278,,,,
7219,0.95049566,,0.001815737,0.03211223,0.015576327,,0.03211223,,,,
7220,0.9640871,,0.000557366,0.017688442,0.01766699,,0.017688442,,,,
7221,0.9715145,,0.000269454,0.008254537,0.019961484,,0.019961484,,,,
7222,0.002857435,,0.000861376,0.09314122,0.90314,,0.90314,,,,
7223,0.9772979,,0.000463598,0.01033563,0.011902904,,0.011902904,,,,
7224,0.9586723,,0.000275252,0.01011993,0.030932497,,0.030932497,,,,
7225,0.9826973,,0.00030858,0.007571958,0.009422142,,0.009422142,,,,
7226,0.005153758,,7.65E-05,0.00272909,0.9920406,,0.9920406,,,,
7227,0.97102183,,0.002248856,0.018716196,0.008013088,,0.018716196,,,,
7228,0.9852903,,0.00033855,0.00739317,0.006978018,,0.00739317,,,,
7229,0.972936,,0.001076464,0.014292158,0.011695501,,0.014292158,,,,
7230,0.9593769,,0.000356596,0.009183167,0.031083379,,0.031083379,,,,
7231,0.97150975,,0.001538994,0.018295968,0.008655244,,0.018295968,,,,
7232,0.97484744,,0.005930603,0.011141492,0.008080482,,0.011141492,,,,
7233,0.004417623,,0.19106314,0.5991906,0.20532866,,0.5991906,,,,
7234,0.9793114,,0.000402569,0.008391056,0.011895076,,0.011895076,,,,
7235,0.002946992,,0.00018535,0.008118738,0.9887489,,0.9887489,,,,
7236,0.9681685,,0.000891229,0.014199093,0.016741114,,0.016741114,,,,
7237,0.002676481,,5.94E-05,0.00133796,0.99592614,,0.99592614,,,,
7238,0.003751064,,0.002966948,0.3676541,0.62562793,,0.62562793,,,,
7239,0.9654255,,0.000655791,0.013550044,0.020368688,,0.020368688,,,,
7240,0.9408411,,0.00329642,0.0273733,0.028489139,,0.028489139,,,,
7241,0.9852996,,0.000257669,0.007434998,0.007007706,,0.007434998,,,,
7242,0.98229605,,0.000476808,0.008869727,0.008357334,,0.008869727,,,,
7243,0.003101139,,0.003620708,0.53169143,0.4615867,,0.53169143,,,,
7244,0.9510461,,0.001182532,0.01968661,0.028084818,,0.028084818,,,,
7245,0.98997563,,0.000606223,0.00553839,0.003879741,,0.00553839,,,,
7246,0.9841283,,0.000743044,0.006916475,0.008212197,,0.008212197,,,,
7247,0.006426921,,5.59E-05,0.001715411,0.9918018,,0.9918018,,,,
7248,0.8314023,,0.000618679,0.034402773,0.1335763,,0.1335763,,,,
7249,0.9521045,,0.000314424,0.01362025,0.033960875,,0.033960875,,,,
7250,0.000241121,,0.9980263,0.00157645,0.000156067,,0.9980263,,,,
7251,0.9729212,,0.000586957,0.013790892,0.012701015,,0.013790892,,,,
7252,0.001869556,,0.000140944,0.005094935,0.9928946,,0.9928946,,,,
7253,0.9874127,,0.000504841,0.006060897,0.00602153,,0.006060897,,,,
7254,0.9686735,,0.000255084,0.008362796,0.022708552,,0.022708552,,,,
7255,0.000348817,,0.63640684,0.36044037,0.00280397,,0.63640684,,,,
7256,0.002923901,,8.01E-05,0.005407014,0.991589,,0.991589,,,,
7257,0.00269601,,0.00011712,0.012396848,0.98479,,0.98479,,,,
7258,0.97767955,,0.00170098,0.012505886,0.008113497,,0.012505886,,,,
7259,0.001772646,,9.50E-05,0.005055827,0.99307656,,0.99307656,,,,
7260,0.9698307,,0.006398423,0.014432784,0.009338073,,0.014432784,,,,
7261,0.9557254,,0.00064534,0.009536386,0.03409299,,0.03409299,,,,
7262,0.9673149,,0.000517979,0.012013655,0.020153468,,0.020153468,,,,
7263,0.9478361,,0.001835919,0.026592234,0.023735814,,0.026592234,,,,
7264,0.9754767,,0.000685727,0.012078878,0.011758675,,0.012078878,,,,
7265,0.87021327,,0.000901261,0.014898323,0.113987096,,0.113987096,,,,
7266,0.98592836,,0.000286172,0.007311302,0.006474153,,0.007311302,,,,
7267,0.99057406,,0.000413466,0.00393987,0.005072662,,0.005072662,,,,
7268,0.98409885,,0.001523881,0.009648971,0.004728291,,0.009648971,,,,
7269,0.963369,,0.000886845,0.011529852,0.024214346,,0.024214346,,,,
7270,0.97738236,,0.000350224,0.012004943,0.010262415,,0.012004943,,,,
7271,0.9816483,,0.000358983,0.006798547,0.011194119,,0.011194119,,,,
7272,0.002585865,,5.61E-05,0.001017756,0.9963403,,0.9963403,,,,
7273,0.98204386,,0.000656755,0.0092102,0.008089123,,0.0092102,,,,
7274,0.01856235,,6.66E-05,0.002467477,0.97890353,,0.97890353,,,,
7275,0.9269142,,0.00064991,0.021936014,0.05049986,,0.05049986,,,,
7276,0.000130267,,0.99476045,0.004747015,0.000362166,,0.99476045,,,,
7277,0.986026,,0.001170795,0.008350723,0.004452447,,0.008350723,,,,
7278,0.004562149,,5.72E-05,0.000874517,0.99450606,,0.99450606,,,,
7279,0.00189124,,4.59E-05,0.001579917,0.99648297,,0.99648297,,,,
7280,0.98147285,,0.000692771,0.010583714,0.007250688,,0.010583714,,,,
7281,0.93300086,,0.003041664,0.032607283,0.031350106,,0.032607283,,,,
7282,0.96497345,,0.000397449,0.010809916,0.023819152,,0.023819152,,,,
7283,0.000736329,,0.99034554,0.008224935,0.000693144,,0.99034554,,,,
7284,0.9522784,,0.03296119,0.009224488,0.005535848,,0.03296119,,,,
7285,0.9840682,,0.000686991,0.007540451,0.007704386,,0.007704386,,,,
7286,0.005453545,,4.11E-05,0.000787195,0.99371815,,0.99371815,,,,
7287,0.9506821,,0.00185237,0.03336395,0.014101583,,0.03336395,,,,
7288,0.9598141,,0.001257554,0.017725164,0.02120315,,0.02120315,,,,
7289,0.027327081,,7.27E-05,0.004647815,0.9679524,,0.9679524,,,,
7290,0.98645496,,0.000409165,0.005285854,0.007850092,,0.007850092,,,,
7291,0.98709446,,0.000261997,0.005137291,0.007506239,,0.007506239,,,,
7292,0.003410402,,8.61E-05,0.001831922,0.9946715,,0.9946715,,,,
7293,0.001655969,,0.000117612,0.007590741,0.9906356,,0.9906356,,,,
7294,0.98321486,,0.000619727,0.007495856,0.008669611,,0.008669611,,,,
7295,0.9628368,,0.000823989,0.014027494,0.022311637,,0.022311637,,,,
7296,0.97795016,,0.000226629,0.010350097,0.011473093,,0.011473093,,,,
7297,0.007383926,,0.000417743,0.042040803,0.9501575,,0.9501575,,,,
7298,0.9759779,,0.000588234,0.012359655,0.011074174,,0.012359655,,,,
7299,0.9839189,,0.000424079,0.006727906,0.008929081,,0.008929081,,,,
7300,0.9863766,,0.000336943,0.006769602,0.006516874,,0.006769602,,,,
7301,0.9761873,,0.000772802,0.011956961,0.01108288,,0.011956961,,,,
7302,0.6131016,,0.001230548,0.03370647,0.3519613,,0.3519613,,,,
7303,0.97151923,,0.000446259,0.010594055,0.017440453,,0.017440453,,,,
7304,0.981938,,0.000751031,0.00747299,0.009837952,,0.009837952,,,,
7305,0.004169014,,4.10E-05,0.000995548,0.9947944,,0.9947944,,,,
7306,0.003630736,,7.38E-05,0.001288183,0.9950073,,0.9950073,,,,
7307,0.9241854,,0.013702992,0.023039723,0.03907188,,0.03907188,,,,
7308,0.9749613,,0.001013754,0.013430236,0.010594722,,0.013430236,,,,
7309,0.9780201,,0.000577525,0.011610122,0.009792201,,0.011610122,,,,
7310,0.001709155,,6.11E-05,0.002112398,0.99611735,,0.99611735,,,,
7311,0.92776245,,0.000661626,0.015648318,0.055927705,,0.055927705,,,,
7312,0.032737255,,0.000149266,0.012595889,0.9545176,,0.9545176,,,,
7313,0.000643216,,0.99167925,0.007273313,0.000404237,,0.99167925,,,,
7314,0.000572018,,0.99760145,0.001548038,0.000278492,,0.99760145,,,,
7315,0.9756796,,0.000502651,0.012490961,0.011326816,,0.012490961,,,,
7316,0.002788704,,7.52E-05,0.002748795,0.99438727,,0.99438727,,,,
7317,0.00192914,,6.28E-05,0.001093316,0.99691474,,0.99691474,,,,
7318,0.9458613,,0.027904686,0.0187018,0.0075322,,0.027904686,,,,
7319,0.96862864,,0.000462104,0.012108591,0.018800631,,0.018800631,,,,
7320,0.97571564,,0.000701914,0.013360695,0.010221668,,0.013360695,,,,
7321,0.9583919,,0.003961322,0.023594711,0.014052051,,0.023594711,,,,
7322,0.8973013,,0.01628573,0.021833232,0.06457968,,0.06457968,,,,
7323,0.98941153,,0.000456407,0.005704116,0.004427849,,0.005704116,,,,
7324,0.002164651,,0.002014339,0.16260996,0.83321106,,0.83321106,,,,
7325,0.23583822,,0.29896888,0.4471996,0.017993292,,0.4471996,,,,
7326,0.95373785,,0.002111514,0.023502212,0.020648418,,0.023502212,,,,
